id,fecha,prices,market_caps,total_volumes
uniswap,2021-07-07,22.3445,11608802353.412985,739973645.6841846
uniswap,2021-07-08,22.4106,11650837813.605581,429667893.0750782
uniswap,2021-07-09,20.4297,10616133374.327568,379510267.2532497
uniswap,2021-07-10,21.0932,10965693623.299467,321418439.99853414
uniswap,2021-07-11,20.3449,10577796005.170385,212659432.42385218
uniswap,2021-07-12,20.6705,10745319594.74598,187421690.5196427
uniswap,2021-07-13,19.6504,10203811744.744122,267560547.31672803
uniswap,2021-07-14,18.3958,9544733423.366758,272157542.0496149
uniswap,2021-07-15,17.9078,9290650396.4871,421654603.94232076
uniswap,2021-07-16,16.9717,8830047975.515186,312619907.32282937
uniswap,2021-07-17,16.3793,8476614924.481534,266681158.65134493
uniswap,2021-07-18,16.1187,8387277898.2564335,247664806.27993363
uniswap,2021-07-19,16.4527,8554255182.256148,250496328.28444934
uniswap,2021-07-20,15.7593,8262119707.662116,303121489.4236345
uniswap,2021-07-21,14.6367,7631443233.002677,295482578.0379
uniswap,2021-07-22,16.7684,8689643628.797651,384141492.3870195
uniswap,2021-07-23,17.5992,9149059873.91254,310071792.08237046
uniswap,2021-07-24,18.6172,9652174791.000511,355034093.2487028
uniswap,2021-07-25,18.2833,9505862254.81691,285379632.8571276
uniswap,2021-07-26,18.3836,9563991875.950897,277562389.1273952
uniswap,2021-07-27,18.5787,9684226981.427572,503649048.520901
uniswap,2021-07-28,18.732,9722571438.938078,372578995.64020014
uniswap,2021-07-29,19.078,9913956668.465853,385362059.2539111
uniswap,2021-07-30,19.5465,10188404386.786572,333570030.88653743
uniswap,2021-07-31,21.0003,10914562607.27556,514663303.007334
uniswap,2021-08-01,21.907,11388284080.773903,410758851.2426803
uniswap,2021-08-02,22.0509,11374697963.401554,475683658.3046339
uniswap,2021-08-03,22.4689,11713474226.219545,425771626.1368887
uniswap,2021-08-04,21.4138,11132368109.49126,414981350.9002622
uniswap,2021-08-05,23.5466,12203745070.555143,552814277.791703
uniswap,2021-08-06,25.365,13185352005.618793,699296574.8443508
uniswap,2021-08-07,26.2146,13638910793.55033,490333635.44662476
uniswap,2021-08-08,28.3067,14632225045.70902,640825905.2788377
uniswap,2021-08-09,26.6531,13848908166.127323,432207756.86523604
uniswap,2021-08-10,28.4227,14573644344.62927,559545305.4371892
uniswap,2021-08-11,28.8687,15013840775.823084,724256684.5684078
uniswap,2021-08-12,29.0317,15074057039.901127,652752265.9145696
uniswap,2021-08-13,28.0288,14535927994.461237,569346100.5724059
uniswap,2021-08-14,30.52,15856553007.358017,554988172.7884215
uniswap,2021-08-15,30.1319,15709168426.900194,487706691.2486086
uniswap,2021-08-16,30.2297,15696675064.012932,398902724.6627441
uniswap,2021-08-17,29.2184,15369230973.244715,546782677.8158648
uniswap,2021-08-18,26.3503,13754741700.155434,767742020.8837827
uniswap,2021-08-19,26.6305,13939845220.537468,627293390.046418
uniswap,2021-08-20,27.6436,14176608464.345716,507667360.0519697
uniswap,2021-08-21,28.7388,14905083711.957464,442776320.4657239
uniswap,2021-08-22,28.2914,14703038938.084696,407137434.55326855
uniswap,2021-08-23,28.4269,14791766057.127138,383614067.72628266
uniswap,2021-08-24,28.7573,14987643095.19138,386748324.09930193
uniswap,2021-08-25,26.7718,13915252559.242048,422140396.1266143
uniswap,2021-08-26,27.0774,14097395315.886988,333577741.1507848
uniswap,2021-08-27,25.8622,13527339633.983707,363793501.6424933
uniswap,2021-08-28,27.3217,14213954708.107561,360776831.10807395
uniswap,2021-08-29,26.8379,13943939694.124075,223173120.5389269
uniswap,2021-08-30,26.8079,13913928721.295958,284267513.9509906
